make_model;body_type;price;vat;km;Type;Fuel;Gears;Comfort_Convenience;Entertainment_Media;Extras;Safety_Security;age;Previous_Owners;hp_kW;Inspection_new;Paint_Type;Upholstery_type;Gearing_Type;Displacement_cc;Weight_kg;Drive_chain;cons_comb
Renault Espace;Transporter;20900;VAT deductible;140000;Used;Diesel;6;Air conditioning,Armrest,Automatic climate control,Electrical side mirrors,Heads-up display,Multi-function steering wheel,Navigation system,Panorama roof,Power windows,Seat heating,Split rear seats,Tinted windows;Bluetooth,CD player,Hands-free equipment,On-board computer,Radio,Television,USB;Alloy wheels,Handicapped enabled,Shift paddles,Sport seats,Touch screen;ABS,Alarm system,Electronic stability control,Passenger-side airbag,Power steering,Tire pressure monitoring system;3;1;118;0;Metallic;Part/Full Leather;Semi-automatic;1598;1734;front;4.7
Renault Espace;Transporter;19900;Price negotiable;88000;Used;Diesel;6;Air conditioning,Air suspension,Armrest,Electrical side mirrors,Hill Holder,Leather steering wheel,Light sensor,Multi-function steering wheel,Navigation system,Panorama roof,Parking assist system camera,Parking assist system sensors front,Power windows,Rain sensor,Split rear seats,Start-stop system,Tinted windows;Bluetooth,CD player,Digital radio,Hands-free equipment,MP3,On-board computer,Radio,Sound system,USB;Alloy wheels,Sport suspension,Touch screen,Voice Control;ABS,Alarm system,Blind spot monitor,Driver-side airbag,Electronic stability control,Emergency brake assistant,Emergency system,Head airbag,Immobilizer,Isofix,Lane departure warning system,LED Daytime Running Lights,Night view assist,Passenger-side airbag,Power steering,Rear airbag,Side airbag,Tire pressure monitoring system,Traction control,Xenon headlights;3;1;118;0;Metallic;Part/Full Leather;Semi-automatic;1598;1734;front;4.7
Renault Espace;Van;19900;VAT deductible;102765;Used;Diesel;7;Air conditioning,Armrest,Automatic climate control,Cruise control,Electrically adjustable seats,Electrical side mirrors,Electric tailgate,Heads-up display,Hill Holder,Keyless central door lock,Leather steering wheel,Light sensor,Lumbar support,Multi-function steering wheel,Navigation system,Panorama roof,Park Distance Control,Parking assist system camera,Parking assist system sensors front,Parking assist system sensors rear,Power windows,Rain sensor,Seat heating,Split rear seats,Start-stop system,Sunroof,Tinted windows;Bluetooth,Hands-free equipment,MP3,On-board computer,Radio,Sound system,USB;Alloy wheels,Catalytic Converter,Shift paddles,Touch screen,Voice Control;ABS,Adaptive Cruise Control,Alarm system,Blind spot monitor,Central door lock,Central door lock with remote control,Daytime running lights,Driver drowsiness detection,Driver-side airbag,Electronic stability control,Emergency brake assistant,Emergency system,Fog lights,Head airbag,Immobilizer,Isofix,Lane departure warning system,LED Daytime Running Lights,LED Headlights,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traction control,Traffic sign recognition;3;1;118;0;Metallic;Part/Full Leather;Semi-automatic;1598;1734;front;4.7
Renault Espace;Van;19800;VAT deductible;130000;Used;Diesel;6;Air conditioning,Armrest,Automatic climate control,Cruise control,Electrically adjustable seats,Electrically heated windshield,Electrical side mirrors,Keyless central door lock,Leather steering wheel,Light sensor,Lumbar support,Massage seats,Multi-function steering wheel,Navigation system,Panorama roof,Park Distance Control,Parking assist system camera,Parking assist system sensors front,Parking assist system sensors rear,Power windows,Rain sensor,Split rear seats,Start-stop system,Tinted windows,Wind deflector;Bluetooth,CD player,Digital radio,Hands-free equipment,On-board computer,Radio,Sound system,USB;Alloy wheels,Ski bag,Touch screen,Voice Control;ABS,Alarm system,Central door lock with remote control,Daytime running lights,Driver-side airbag,Electronic stability control,Emergency system,Fog lights,Head airbag,Immobilizer,Isofix,LED Daytime Running Lights,LED Headlights,Night view assist,Passenger-side airbag,Power steering,Rear airbag,Side airbag,Tire pressure monitoring system,Traction control,Xenon headlights;3;1;118;0;Metallic;Part/Full Leather;Semi-automatic;1598;1734;front;4.7
Renault Espace;Transporter;19100;Price negotiable;112000;Used;Diesel;6;Air conditioning,Power windows,Split rear seats;Radio;Alloy wheels;ABS,Alarm system,Passenger-side airbag,Power steering;3;1;118;0;Metallic;Part/Full Leather;Semi-automatic;1598;1734;front;4.7
Renault Espace;Transporter;19000;Price negotiable;95000;Used;Diesel;6;Air conditioning,Power windows,Split rear seats;Radio;Alloy wheels;ABS,Alarm system,Passenger-side airbag,Power steering;3;1;118;0;Metallic;Part/Full Leather;Semi-automatic;1598;1734;front;4.7
Renault Espace;Transporter;18850;VAT deductible;110000;Used;Diesel;6;Air conditioning,Armrest,Automatic climate control,Cruise control,Electrically adjustable seats,Electrically heated windshield,Electrical side mirrors,Hill Holder,Keyless central door lock,Leather steering wheel,Light sensor,Lumbar support,Massage seats,Navigation system,Panorama roof,Park Distance Control,Parking assist system camera,Parking assist system sensors front,Parking assist system sensors rear,Power windows,Rain sensor,Seat heating,Split rear seats,Start-stop system,Tinted windows;Bluetooth,CD player,Digital radio,Hands-free equipment,On-board computer,Radio,USB;Alloy wheels,Catalytic Converter,Handicapped enabled,Touch screen,Voice Control,Winter tyres;ABS,Adaptive Cruise Control,Alarm system,Central door lock with remote control,Driver drowsiness detection,Driver-side airbag,Electronic stability control,Emergency brake assistant,Fog lights,Head airbag,Immobilizer,Isofix,Lane departure warning system,LED Daytime Running Lights,LED Headlights,Passenger-side airbag,Power steering,Rear airbag,Side airbag,Tire pressure monitoring system,Traction control,Traffic sign recognition;3;1;118;0;Metallic;Part/Full Leather;Semi-automatic;1598;1734;front;4.7
Renault Espace;Transporter;17500;VAT deductible;120000;Used;Diesel;6;Air conditioning,Armrest,Automatic climate control,Electrically heated windshield,Electrical side mirrors,Electric tailgate,Heads-up display,Leather steering wheel,Multi-function steering wheel,Navigation system,Panorama roof,Power windows,Rain sensor,Split rear seats,Start-stop system,Tinted windows;Bluetooth,Digital radio,Hands-free equipment,MP3,On-board computer,Radio,Sound system,USB;Alloy wheels,Touch screen,Voice Control;ABS,Alarm system,Driver-side airbag,Electronic stability control,Head airbag,Immobilizer,Passenger-side airbag,Power steering,Rear airbag,Side airbag,Tire pressure monitoring system,Traction control;3;1;118;0;Metallic;Part/Full Leather;Semi-automatic;1598;1734;front;4.7
Renault Espace;Transporter;17500;VAT deductible;93000;Used;Diesel;6;Air conditioning,Power windows,Split rear seats;Radio;Alloy wheels;ABS,Alarm system,Passenger-side airbag,Power steering;3;1;118;0;Metallic;Part/Full Leather;Semi-automatic;1598;1734;front;4.7
Renault Espace;Transporter;19000;Price negotiable;85000;Used;Diesel;6;Air conditioning,Armrest,Automatic climate control,Electrically adjustable seats,Electrically heated windshield,Electrical side mirrors,Hill Holder,Keyless central door lock,Leather steering wheel,Light sensor,Lumbar support,Massage seats,Multi-function steering wheel,Navigation system,Panorama roof,Parking assist system camera,Parking assist system sensors front,Parking assist system sensors rear,Power windows,Rain sensor,Split rear seats,Start-stop system,Tinted windows;Bluetooth,Digital radio,Hands-free equipment,MP3,On-board computer,Sound system,USB;Alloy wheels,Handicapped enabled,Touch screen,Voice Control;Adaptive headlights,Alarm system,Blind spot monitor,Driver drowsiness detection,Electronic stability control,Emergency brake assistant,Emergency system,Immobilizer,Isofix,Lane departure warning system,LED Daytime Running Lights,LED Headlights,Night view assist,Tire pressure monitoring system,Traction control,Traffic sign recognition;3;1;118;0;Metallic;Part/Full Leather;Semi-automatic;1598;1734;front;4.7
Renault Espace;Transporter;17300;VAT deductible;79000;Used;Diesel;6;Air conditioning,Cruise control,Electrically adjustable seats,Multi-function steering wheel,Navigation system,Park Distance Control,Power windows,Start-stop system;On-board computer;Alloy wheels;Alarm system;3;1;118;0;Metallic;Part/Full Leather;Semi-automatic;1598;1734;front;4.7
Renault Espace;Van;28500;VAT deductible;20900;Employee's car;Diesel;6;Air conditioning,Automatic climate control,Cruise control,Electrically adjustable seats,Electrical side mirrors,Leather steering wheel,Light sensor,Park Distance Control,Power windows,Start-stop system;Bluetooth,USB;Alloy wheels;ABS,Driver-side airbag,Electronic stability control,Isofix,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system;1;1;118;0;Metallic;Part/Full Leather;Automatic;1598;1659;front;4.7
Renault Espace;Van;28500;VAT deductible;18000;Employee's car;Diesel;6;Air conditioning,Automatic climate control,Cruise control,Electrically adjustable seats,Electrical side mirrors,Leather steering wheel,Light sensor,Park Distance Control,Power windows,Start-stop system;Bluetooth,USB;Alloy wheels;ABS,Driver-side airbag,Electronic stability control,Isofix,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system;1;1;118;0;Metallic;Part/Full Leather;Automatic;1598;1659;front;4.7
Renault Espace;Van;28500;Price negotiable;26862;Used;Diesel;6;Air conditioning,Armrest,Automatic climate control,Cruise control,Electrically adjustable seats,Electric tailgate,Keyless central door lock,Leather seats,Leather steering wheel,Light sensor,Lumbar support,Massage seats,Multi-function steering wheel,Navigation system,Panorama roof,Parking assist system camera,Parking assist system sensors front,Parking assist system sensors rear,Power windows,Rain sensor,Split rear seats,Start-stop system,Tinted windows;Bluetooth,Digital radio,Hands-free equipment,On-board computer,USB;Alloy wheels,Touch screen,Winter tyres;ABS,Alarm system,Central door lock with remote control,Fog lights,Isofix,Lane departure warning system,LED Daytime Running Lights,LED Headlights,Passenger-side airbag,Power steering,Side airbag,Tire pressure monitoring system,Traffic sign recognition;1;1;118;0;Metallic;Part/Full Leather;Automatic;1598;1734;front;4.7
Renault Espace;Van;29200;VAT deductible;26059;Used;Diesel;6;Air conditioning,Automatic climate control,Cruise control,Electrically adjustable seats,Park Distance Control,Power windows;Radio;Alloy wheels;ABS,Driver-side airbag,Power steering;2;1;118;0;Uni/basic;Part/Full Leather;Automatic;1598;1734;front;4.7
Renault Espace;Van;31360;VAT deductible;10;Pre-registered;Diesel;6;Air conditioning,Automatic climate control,Cruise control,Electrical side mirrors,Keyless central door lock,Leather steering wheel,Light sensor,Navigation system,Park Distance Control,Parking assist system sensors front,Parking assist system sensors rear,Rain sensor,Start-stop system;Bluetooth,Hands-free equipment,MP3,Radio,USB;Alloy wheels,Touch screen;ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Immobilizer,Isofix,LED Headlights,Power steering,Side airbag,Tire pressure monitoring system,Traction control;0;1;118;1;Uni/basic;Cloth;Automatic;1997;1615;front;5.6
Renault Espace;Van;28500;VAT deductible;27000;Used;Benzine;7;Electrically adjustable seats,Electrically heated windshield,Electrical side mirrors,Heads-up display,Heated steering wheel,Keyless central door lock,Leather seats,Leather steering wheel,Massage seats,Navigation system,Parking assist system camera,Parking assist system self-steering,Seat heating,Start-stop system;Bluetooth,Digital radio,MP3,Sound system,USB;Alloy wheels;Electronic stability control,Isofix,Lane departure warning system,LED Headlights,Rear airbag,Side airbag,Tire pressure monitoring system,Traction control,Traffic sign recognition;2;1;147;0;Metallic;Part/Full Leather;Automatic;1618;1609;front;6.2
Renault Espace;Sedans;30900;VAT deductible;18035.13007;Pre-registered;Diesel;6;Air conditioning,Automatic climate control,Cruise control,Electrically adjustable seats,Electrical side mirrors,Light sensor,Multi-function steering wheel,Navigation system,Park Distance Control,Parking assist system camera,Parking assist system sensors front,Parking assist system sensors rear,Power windows,Rain sensor;Bluetooth,Hands-free equipment,MP3,On-board computer,Radio,USB;Alloy wheels,Touch screen;ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Fog lights,Isofix,LED Headlights,Passenger-side airbag,Power steering,Side airbag;1;1;118;0;Uni/basic;Part/Full Leather;Automatic;1600;1685;front;5
Renault Espace;Van;29990;VAT deductible;7809;Used;Diesel;6;Cruise control,Power windows;Bluetooth,Hands-free equipment,On-board computer,Radio;Alloy wheels;ABS,Blind spot monitor,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Emergency brake assistant,Immobilizer,Isofix,LED Daytime Running Lights,LED Headlights,Passenger-side airbag,Power steering,Tire pressure monitoring system,Traction control,Traffic sign recognition;1;1;118;0;Metallic;Part/Full Leather;Automatic;1598;1734;front;4.6
Renault Espace;Van;29990;VAT deductible;40150;Used;Diesel;6;Air conditioning,Automatic climate control,Cruise control,Electrically adjustable seats,Electrical side mirrors,Light sensor,Multi-function steering wheel,Navigation system,Panorama roof,Park Distance Control,Parking assist system camera,Power windows,Rain sensor,Seat heating,Tinted windows;Bluetooth,Hands-free equipment,On-board computer,Radio;Alloy wheels;ABS,Central door lock,Daytime running lights,Driver-side airbag,Electronic stability control,Passenger-side airbag,Power steering,Side airbag,Traction control;2;1;119;0;Metallic;Part/Full Leather;Automatic;1598;1734;front;4.7
